texte,auteur,handle,date,datetime,url,likes,retweets,nb_mots
"UNC: Bacot returning to Tar Heels for junior season 
https://
kctv5.com/unc-bacot-retu
rning-to-tar-heels-for-junior-season/article_fe5f6e84-defa-590b-a506-23bc9437d9b4.html?utm_campaign=snd-autopilot
…",Chris Oberholtz,@oberholtzkc,2021-06-21,2021-06-21T23:21:20.000Z,https://x.com/oberholtzkc/status/1407116455733338114,1,0,13
"Arranca en Francia el juicio a una mujer que mató a su marido, proxeneta y maltratador: Valérie Bacot, francesa de 40 años, se ha convertido en su país en el nuevo rostro de la violencia machista. Este lunes arranca en Saône-et-Loire el juicio por haber… 
http://
dlvr.it/S2BFL9",Noticias Perú ,@peruenlanoticia,2021-06-21,2021-06-21T22:44:16.000Z,https://x.com/peruenlanoticia/status/1407107128163127296,2,4,47
"Valérie se enfrenta a juicio: mató a su esposo proxeneta y maltratador 
https://
yucatan.com.mx/internacional/
quien-es-valerie-bacot-asesino-a-daniel-polette-esposo-proxeneta
… #Internacional",Diario de Yucatán,@DiariodeYucatan,2021-06-21,2021-06-21T22:27:34.000Z,https://x.com/DiariodeYucatan/status/1407102923335602184,4,1,17
"Saône-et-Loire : Valérie Bacot jugée pour avoir assassiné son mari violent 
https://
lefigaro.fr/faits-divers/s
aone-et-loire-valerie-bacot-jugee-pour-avoir-assassine-son-mari-violent-20210621?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1624253699
…",Le Figaro,@Le_Figaro,2021-06-21,2021-06-21T06:10:42.000Z,https://x.com/Le_Figaro/status/1406857089104986113,1,2,15
"JUICIO | Valérie Bacot: la mujer que enfrenta juicio por haber matado a su esposo maltratador en Francia

Cinco años y tres meses después, comienza el juicio por asesinato en contra de Valérie.


https://
bit.ly/3gJ4Iko",Soy 502,@soy_502,2021-06-21,2021-06-21T23:56:26.000Z,https://x.com/soy_502/status/1407125289335934977,11,2,35
"On l'appelle la nouvelle Jacqueline Sauvage. Valérie Bacot est arrivée au tribunal de Chalon-sur-Saône, ce lundi 21 juin, pour son procès devant les assises. Elle est accusée d'avoir tué son ex-beau-père, devenu son mari, qui la violait et la prostituait.",Le Figaro,@Le_Figaro,2021-06-21,2021-06-21T18:38:53.000Z,https://x.com/Le_Figaro/status/1407045373676474372,35,11,40
"Le procès de Valérie Bacot, jugée pour l'assassinat de son mari proxénète, s'ouvre aujourd'hui",BFM,@BFMTV,2021-06-21,2021-06-21T11:37:18.000Z,https://x.com/BFMTV/status/1406939279658528771,11,5,14
"Armando Bacot (#18 in the 2019 ESPN 100) is officially set to return for his junior season with North Carolina!

Led the Tar Heels in scoring & rebounding last season 


@iget_buckets35
 
@IMGABasketball
 
@PaulBiancardi",League Ready,@LeagueRDY,2021-06-22,2021-06-22T22:05:03.000Z,https://x.com/LeagueRDY/status/1407459644172349445,17,3,33
"""As much as I am pleased that he was able to go through the process and flourish in that process, I am just as ecstatic that he is coming back to Carolina,"" head coach Hubert Davis said in a press release. 
https://
bit.ly/2SkbPX7",The Daily Tar Heel,@dailytarheel,2021-06-22,2021-06-22T21:48:01.000Z,https://x.com/dailytarheel/status/1407455358629691400,8,1,43
"A two-year starter, Bacot 
@iget_buckets35
 led 
@UNC_Basketball
 in scoring (12.3 points per game), rebounding (7.8 per game), field goal percentage (62.8 percent) and blocked shots (26) last season. #UNC #UNCbasketball #TarHeels 
https://
thetimesnews.com/story/sports/c
ollege/acc/2021/06/22/unc-basketball-armando-bacot-tests-nba-draft-confirms-return-tar-heels-next-season/5300907001/
…",The Courier-Tribune,@Courier_Tribune,2021-06-22,2021-06-22T18:15:00.000Z,https://x.com/Courier_Tribune/status/1407401751720964102,0,0,35
"si valérie bacot prend ne serait-ce qu’un mois de prison, qui va continuer à avoir espoir en la justice ? personne 
si elle ne gagne pas l’affaire je pense sincèrement qu’on aura atteint un point de non retour dans la justice française",sɯǝ,@heartxfdemi,2021-06-22,2021-06-22T21:51:07.000Z,https://x.com/heartxfdemi/status/1407456140162703375,2,0,42
"Η Valérie Bacot , 40 ετών, η οποία εξαναγκάστηκε από τον Ντάνιελ Πολέτ στην πορνεία O Polette άρχισε να κακοποιεί την Bacot όταν ήταν 12 ετών και ζούσε με τη μητέρα της. Την υπέβαλε σε ξυλοδαρμούς βιασμούς εκπόρνευση ενώ τελικά την παντρεύτηκε και έκανε 4 παιδιά",valeriανα,@stvaleriana,2021-06-22,2021-06-22T20:24:52.000Z,https://x.com/stvaleriana/status/1407434434102665216,48,35,46
"Valérie Bacot es inocente; fue abusada desde que era una niña, violada por su padrastro, la obligó a casarse con él, la forzó a tener hijos con él. La explotó sexualmente y ella se defendió. Nadie nunca la ayudo y ahora le quieren dar perpetua por matar a su agresor.",Sinsajo  VENEZUELA LIBRE ,@phantomsofnight,2021-06-22,2021-06-22T17:46:40.000Z,https://x.com/phantomsofnight/status/1407394620598804480,8,7,50
"Pas de prison pour Valérie Bacot ! Violée, violentée, prostituée #LibertéPourValérie - ¡Firma la petición! 
http://
chng.it/9JmwB858 via 
@Change_Mex",RadicalAgain,@RadicalAgain1,2021-06-22,2021-06-22T21:34:03.000Z,https://x.com/RadicalAgain1/status/1407451845736505344,4,3,19
"Procès Valérie Bacot : «Mon père était violent, on a toujours vécu dans la douleur des coups»

Les enfants de Valérie Bacot ont témoigné à la barre ce mardi. Ils racontent un enfer quotidien, que peu de preuves tangibles appuient  
https://
bit.ly/3gXQ2fV",Libération,@libe,2021-06-22,2021-06-22T19:19:59.000Z,https://x.com/libe/status/1407418103349354497,9,4,42
"Vu de l’étranger. Le procès de Valérie Bacot “jette une lumière crue sur les violences domestiques en France” 
https://
courrierinternational.com/revue-de-press
e/vu-de-letranger-le-proces-de-valerie-bacot-jette-une-lumiere-crue-sur-les-violences
… via 
@courrierinter",Curious George,@CuriousKd2000,2021-06-22,2021-06-22T17:51:51.000Z,https://x.com/CuriousKd2000/status/1407395925614632960,1,2,24
"JUSTICE | Ce mardi se tient le deuxième jour du #procès de Valérie #Bacot aux #Assises de Saône-et-Loire pour le #meurtre de son #mari. Sa fille a déclaré : « Notre ancienne vie était très compliquée, remplis de cris. On était #terrorisés ». 

(France3) #Justice",Cerfia,@CerfiaFR,2021-06-22,2021-06-22T11:20:00.000Z,https://x.com/CerfiaFR/status/1407297312385224704,115,17,45
"Sons tell Valerie Bacot's murder trial that police refused to help 
https://
trib.al/L0Qsh8S",Daily Mail,@DailyMail,2021-06-22,2021-06-22T18:05:23.000Z,https://x.com/DailyMail/status/1407399329686507529,7,1,13
"Four prospects received draft combine invites after impressing at the G League Elite Camp: 
https://
hoopsrumors.com/2021/06/draft-
updates-combine-thomas-bacot-cunningham-more.html
…",Hoops Rumors,@HoopsRumors,2021-06-22,2021-06-22T20:33:54.000Z,https://x.com/HoopsRumors/status/1407436707558002696,2,0,18
"Valérie Bacot jugée pour l'assassinat de son mari : 600 000 Français réclament sa liberté 
https://
marianne.net/societe/police
-et-justice/valerie-bacot-jugee-pour-lassassinat-de-son-mari-600-000-francais-reclament-sa-liberte#xtor=AL-20
… #NewsSuite 
http://
bit.ly/NewsSuite",fabian100e,@fabian100e,2021-06-22,2021-06-22T18:57:24.000Z,https://x.com/fabian100e/status/1407412423561207808,0,0,22
"Pas de prison pour Valérie Bacot ! Violée, violentée, prostituée #LibertéPourValérie - Sign the Petition! 
http://
chng.it/M27hVKf9 via 
@UKChange",Steve (He/Him),@Stevemanics,2021-06-22,2021-06-22T20:08:33.000Z,https://x.com/Stevemanics/status/1407430328097161217,5,3,19
"25 Jahre Vergewaltigung und Erniedrigung, Heirat und 4 Kinder mit Ihrem Vergewaltiger. Das ist das Leben von Valérie Bacot. Diese starke Frau beendete es mit einem Schuss in den Nacken Ihres Peinigers mit seiner Pistole. 

#FreeValerieBacot",Anime Heaven,@AnimeHeaven_De,2021-06-22,2021-06-22T18:04:08.000Z,https://x.com/AnimeHeaven_De/status/1407399016640528384,1,0,36
"Valerie Bacot, la mujer que se enfrenta a cadena perpetua en Francia por matar a su padrastro que la violó durante 25 años 
http://
ver.20m.es/dcedo1",20minutos.es,@20m,2021-06-22,2021-06-22T21:11:39.000Z,https://x.com/20m/status/1407446205760745474,18,7,25
"Valérie Bacot is on trial in Paris for the murder of her stepfather-turned-husband who she says raped her repeatedly from the age of 12, forced her into marriage and to bear four children, and later pimped her into prostitution.",Brigid (sincerity-pilled),@19brigid49,2021-06-22,2021-06-22T18:52:29.000Z,https://x.com/19brigid49/status/1407411185008447490,64,25,39
"J’ai hâte d’entendre le réquisitoire de l’Avocat général dans le procès de Valérie Bacot. 
J’espère une tournure comme celui de l’affaire Alexandra Lange… peut-être suis-je trop optimiste.",☪︎ Divinely May,@divinelymay,2021-06-22,2021-06-22T22:25:24.000Z,https://x.com/divinelymay/status/1407464767413964803,16,2,27
"Battue et violée, Valérie Bacot risque la perpétuité pour avoir tué son mari : procès de la honte !  
http://
revolutionpermanente.fr/Battue-et-viol
ee-Valerie-Bacot-risque-la-perpetuite-pour-avoir-tue-son-mari-proces-de-la-honte
… via 
@RevPermanente",Philippe Alcoy,@PhilippeAlcoy,2021-06-22,2021-06-22T16:35:05.000Z,https://x.com/PhilippeAlcoy/status/1407376606696554501,4,1,25
"“Pas de prison pour Valérie Bacot ! Violée, violentée, prostituée #LibertéPourValérie ” — पेटीशन पर साइन करें! 
http://
chng.it/kWbf5BRd via 
@ChangeOrg_India",Patricia,@Patrici04278024,2021-06-22,2021-06-22T18:32:58.000Z,https://x.com/Patrici04278024/status/1407406274921308160,0,0,21
"Procès Bacot : «Dans cette histoire, il n'y a rien qui va, du début à la fin» 
https://
lefigaro.fr/faits-divers/p
roces-bacot-dans-cette-histoire-il-n-y-a-rien-qui-va-du-debut-a-la-fin-20210621?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1624327053
…",Le Figaro,@Le_Figaro,2021-06-22,2021-06-22T02:15:16.000Z,https://x.com/Le_Figaro/status/1407160224730001411,2,1,21
"Los hijos de Valérie Bacot, que se enfrenta a cadena perpetua por asesinar a su padrastro y maltratador después de 20 años de vejaciones, violaciones y maltrato, han relatado el infierno que sufrieron durante años y han apoyado a su madre. 
http://
atres.red/vkqeq2",laSexta,@laSextaTV,2021-06-22,2021-06-22T18:35:01.000Z,https://x.com/laSextaTV/status/1407406790892036102,17,10,43
"Gw bacot bgt hari ini, yaudah mau ngetik gege jeje dulu yg lagi mau berantem part 3",Carl,@onecarrlaway,2021-06-22,2021-06-22T16:53:56.000Z,https://x.com/onecarrlaway/status/1407381351284703233,0,0,17
Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !Liberté pour Valérie Bacot !,Monsieur Chaplin,@MonsieurChaplin,2021-06-22,2021-06-22T18:36:25.000Z,https://x.com/MonsieurChaplin/status/1407407141103837185,0,0,33
"MULTIMEDIA | Intentando ocultar un rostro que Francia conoce desde hace años, Valerie Bacot, ha entrado en los... 
http://
dozz.es/7jegt1",Leonoticias,@leonoticias_,2021-06-22,2021-06-22T22:33:01.000Z,https://x.com/leonoticias_/status/1407466683485376513,0,0,20
"Fighting Stigma :  DIRECT. Valérie Bacot : ""je savais qu'un jour ou l'autre ce serait ma fin"", confie celle qui a tué son ...: Ce mardi 22 juin, la cour d'Assises chargée de juger la femme qui a ... La jeune femme de 19 ans raconte elle-aussi la violence… 
http://
dlvr.it/S2FJ3R",Stigmabase | LANG,@StigmabaseF,2021-06-22,2021-06-22T18:27:04.000Z,https://x.com/StigmabaseF/status/1407404789411946496,0,0,51
"JUSTICE | Le #fils aîné de Valérie #Bacot a également déclaré qu’il espère « qu’il y ait plus de #reconnaissance pour les femmes #battues et que les personnes qui frappent les femmes soient #punies. J’espère que ma #mère sorte et voit ma fille grandir ».

(France3) #Justice",Cerfia,@CerfiaFR,2021-06-22,2021-06-22T11:21:24.000Z,https://x.com/CerfiaFR/status/1407297667051499522,115,22,47
"Valerie Bacot: Trial begins of French woman accused of murdering husband she says was abusive - The Washington Post 
https://
washingtonpost.com/nation/2021/06
/22/valerie-bacot-france-abuse-husband-stepfather/
…",Bud,@BudGothmog44,2021-06-22,2021-06-22T18:55:34.000Z,https://x.com/BudGothmog44/status/1407411962271735810,1,2,23
"A woman accused of murdering her violent husband became convinced he was going to make their teenage daughter prostitute herself, a court was told 
https://
thetimes.co.uk/article/valeri
e-bacot-i-killed-husband-to-save-our-girl-from-sex-trade-c3bjlfg58?utm_medium=Social&utm_source=Twitter#Echobox=1624345378
…",The Times and Sunday Times,@thetimes,2021-06-22,2021-06-22T17:05:19.000Z,https://x.com/thetimes/status/1407384214174146564,9,5,28
L’avocat général du procès Valérie #Bacot est la HONTE de la justice française !,Melon du Lagon,@Melondulagon,2021-06-22,2021-06-22T20:39:41.000Z,https://x.com/Melondulagon/status/1407438162016845827,12,2,14
"""On nous a envoyés péter."" Plusieurs proches de #ValérieBacot ont accusé, à
son procès, la gendarmerie de n’avoir ""rien fait"" contre les violences subies par la femme battue qui ont mené, selon eux, à ce qu’elle tue son mari proxénète.

https://
nouvelobs.com/justice/202106
22.OBS45599/ils-n-ont-rien-fait-des-proches-de-valerie-bacot-accusent-la-gendarmerie.html?utm_medium=Social&utm_source=Twitter#Echobox=1624377265
…",Le Nouvel Obs,@Le_NouvelObs,2021-06-22,2021-06-22T17:32:48.000Z,https://x.com/Le_NouvelObs/status/1407391132124864520,11,4,44
#Bacot.... Quelle honte.. Quelle honte que la France permette ses violences en raison de la légèreté de la justice.. Quelle honte que ce procès après cette vie et les défaillances du système....,Emmeline Briet,@emmelinebriet,2021-06-22,2021-06-22T20:04:12.000Z,https://x.com/emmelinebriet/status/1407429233278963724,1,0,32
Gila gw kok bacot amat yak tadi. Ngetwit ini ono sapa yg mau peduli jir wkwkwkwk,butiti ,@vitriiapr,2021-06-22,2021-06-22T18:17:46.000Z,https://x.com/vitriiapr/status/1407402448273108993,0,0,16
"Assises de Saône-et-Loire  : Procès de Valérie Bacot. Audition de ses enfants. 
https://
wp.me/p9uro7-2IDG",Montceau-News.com,@montceaunews,2021-06-22,2021-06-22T16:55:12.000Z,https://x.com/montceaunews/status/1407381668453879808,0,0,14
"ami tiktod soon.. ""wahh yeen nih"" ""wahh pasti istri bangtan"" ""wah bangtan dah punya pacar"" wah wah wah bacot",pipy,@jiminiepy,2021-06-22,2021-06-22T16:09:16.000Z,https://x.com/jiminiepy/status/1407370109014855686,0,0,19
"kalau di RL : Talkless do more
kalau di twitter : bacot teruuuus",Frid_4,@4frid4,2021-06-22,2021-06-22T18:18:19.000Z,https://x.com/4frid4/status/1407402587209437193,0,0,13
"Violée, battue, prostituée, Valérie Bacot jugée pour avoir tuée son mari proxénète 
http://
a.msn.com/01/fr-fr/AALk7
j0?ocid=st
…",lorentz,@lorentzmoreau,2021-06-22,2021-06-22T20:22:11.000Z,https://x.com/lorentzmoreau/status/1407433757905276929,1,0,16
"Pas de prison pour Valérie Bacot ! Violée, violentée, prostituée #LibertéPourValérie - Signez la pétition ! 
http://
chng.it/YdT6phDP via 
@ChangeFrance",No nam ,@Apocalypsemn,2021-06-22,2021-06-22T22:31:34.000Z,https://x.com/Apocalypsemn/status/1407466320480944134,1,1,20
"Valerie Bacot, la mujer que mató a su marido maltratador en Francia, se enfrenta a un juicio por asesinato. #Noticias #Francia Lee más aquí  
https://
factoresdepoder.com/noticias-mundo
/valerie-bacot-la-mujer-que-mato-a-su-marido-maltratador-en-francia-se-enfrenta-a-un-juicio-por-asesinato
…",Factores de Poder,@FactoresdePoder,2021-06-22,2021-06-22T17:10:34.000Z,https://x.com/FactoresdePoder/status/1407385535300214789,0,0,28
"„Pas de prison pour Valérie Bacot ! Violée, violentée, prostituée #LibertéPourValérie” - Jetzt unterschreiben! 
http://
chng.it/zxH2VFMV via 
@ChangeGER
 Unterschreibt für diese Frau! Genug ist genug!",Maiken Liefeith,@MaikenMaus,2021-06-22,2021-06-22T19:52:27.000Z,https://x.com/MaikenMaus/status/1407426274923061256,3,2,25
"La aterradora historia de Valérie Bacot, la mujer que mató a su agresor tras ser torturada y violada durante 25 años 
https://
caraota.xyz/internacionale
s/la-aterradora-historia-de-valerie-bacot-la-mujer-que-mato-a-su-agresor-tras-ser-torturada-y-violada-durante-25-anos
…",Caraota Digital,@CaraotaDigital,2021-06-22,2021-06-22T22:12:20.000Z,https://x.com/CaraotaDigital/status/1407461477154439168,6,1,25
Tukang gendang yang banyak bacot itu mesti nonton ini sih.. #nomention,Ivan Putuhena ,@si_bung,2021-06-22,2021-06-22T15:52:59.000Z,https://x.com/si_bung/status/1407366011158810626,0,1,11
